trip_id,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,pickup,dropoff,cab_type,precipitation,snow_depth,snowfall,max_temperature,min_temperature,average_wind_speed,pickup_nyct2010_gid,pickup_ctlabel,pickup_borocode,pickup_boroname,pickup_ct2010,pickup_boroct2010,pickup_cdeligibil,pickup_ntacode,pickup_ntaname,pickup_puma,dropoff_nyct2010_gid,dropoff_ctlabel,dropoff_borocode,dropoff_boroname,dropoff_ct2010,dropoff_boroct2010,dropoff_cdeligibil,dropoff_ntacode,dropoff_ntaname,dropoff_puma,10mbin
"970,297,354",VTS,05:00.0,33:00.0,,1,-74.001292,40.731292,-73.919063,40.77713,5,7.3,25.5,0.5,0.5,5.2,0,,,31.7,CRD,,,,yellow,,,,40,32,,1316,67,1,Manhattan,6700,1006700,I,MN23,West Village,3810,558,97,4,Queens,9700,4009700,I,QN72,Steinway,4101,00:00.0
"970,297,825",VTS,05:00.0,13:00.0,,1,-73.992645,40.770062,-73.983595,40.758877,5,1.54,7.5,0.5,0.5,0,0,,,8.5,CSH,,,,yellow,,,,40,32,,903,135,1,Manhattan,13500,1013500,E,MN15,Clinton,3807,902,125,1,Manhattan,12500,1012500,I,MN17,Midtown-Midtown South,3807,00:00.0
"973,974,213",VTS,05:00.0,36:00.0,,1,-73.99344,40.727172,-73.96024,40.76936,1,5.65,23.5,0.5,0.5,2,0,,,26.5,CRD,,,,yellow,,,,40,32,,1471,55.02,1,Manhattan,5502,1005502,I,MN23,West Village,3810,1975,126,1,Manhattan,12600,1012600,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"973,969,751",CMT,05:02.0,09:11.0,N,1,-73.988244,40.738393,-73.99018,40.733143,3,0.6,5,0.5,0.5,1,0,,,7,CRD,,,,yellow,,,,40,32,,2037,52,1,Manhattan,5200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,969,61,1,Manhattan,6100,1006100,I,MN23,West Village,3810,00:00.0
"970,271,380",CMT,05:26.0,11:15.0,N,1,-73.985215,40.763338,-73.993303,40.757342,1,0.8,6,0.5,0.5,1.4,0,,,8.4,CRD,,,,yellow,,,,40,32,,1283,131,1,Manhattan,13100,1013100,I,MN17,Midtown-Midtown South,3807,1699,115,1,Manhattan,11500,1011500,I,MN15,Clinton,3807,00:00.0
"970,288,657",CMT,05:28.0,18:28.0,N,1,-73.955603,40.768447,-73.981505,40.724724,2,4.8,16,0.5,0.5,0,0,,,17,CSH,,,,yellow,,,,40,32,,1975,126,1,Manhattan,12600,1012600,I,MN31,Lenox Hill-Roosevelt Island,3805,10,32,1,Manhattan,3200,1003200,I,MN22,East Village,3809,00:00.0
"973,739,417",VTS,06:00.0,09:00.0,,1,-73.980762,40.744602,-73.98377,40.74354,2,0.23,4,0.5,0.5,0.9,0,,,5.9,CRD,,,,yellow,,,,40,32,,1666,72,1,Manhattan,7200,1007200,I,MN20,Murray Hill-Kips Bay,3808,1666,72,1,Manhattan,7200,1007200,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"970,316,553",VTS,06:00.0,18:00.0,,1,-73.997453,40.720767,-73.974795,40.74194,5,2.26,10,0.5,0.5,2.1,0,,,13.1,CRD,,,,yellow,,,,40,32,,1476,41,1,Manhattan,4100,1004100,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,1621,62,1,Manhattan,6200,1006200,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"970,295,092",CMT,06:23.0,14:26.0,N,1,-73.97758,40.746182,-73.955137,40.768795,2,2.2,9,0.5,0.5,2,0,,,12,CRD,,,,yellow,,,,40,32,,1440,78,1,Manhattan,7800,1007800,I,MN20,Murray Hill-Kips Bay,3808,1952,124,1,Manhattan,12400,1012400,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"970,322,133",CMT,06:24.0,27:45.0,N,1,-74.007633,40.740753,-73.955739,40.770277,3,4.7,17.5,0.5,0.5,0,0,,,18.5,CSH,,,,yellow,,,,40,32,,1359,79,1,Manhattan,7900,1007900,I,MN23,West Village,3810,1242,134,1,Manhattan,13400,1013400,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"970,318,109",CMT,06:49.0,12:14.0,N,1,-73.976807,40.749322,-73.987704,40.745492,3,0.8,5.5,0.5,0.5,0,0,,,6.5,CSH,,,,yellow,,,,40,32,,1413,80,1,Manhattan,8000,1008000,I,MN20,Murray Hill-Kips Bay,3808,2000,76,1,Manhattan,7600,1007600,I,MN17,Midtown-Midtown South,3807,00:00.0
"973,738,360",VTS,07:00.0,22:00.0,,1,-73.993728,40.721077,-74.006415,40.738655,5,2.32,11.5,0.5,0.5,0,0,,,12.5,CRD,,,,yellow,,,,40,32,,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,1359,79,1,Manhattan,7900,1007900,I,MN23,West Village,3810,00:00.0
"973,738,475",VTS,07:00.0,12:00.0,,1,-74.001032,40.737457,-74.000185,40.747725,1,0.99,6,0.5,0.5,1.3,0,,,8.3,CRD,,,,yellow,,,,40,32,,1358,77,1,Manhattan,7700,1007700,I,MN23,West Village,3810,1393,93,1,Manhattan,9300,1009300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"973,960,227",VTS,07:00.0,20:00.0,,1,-73.981255,40.781712,-73.983622,40.741385,1,2.4,10.5,0.5,0.5,2.2,0,,,13.7,CRD,,,,yellow,,,,40,32,,1947,163,1,Manhattan,16300,1016300,I,MN12,Upper West Side,3806,11,68,1,Manhattan,6800,1006800,I,MN21,Gramercy,3808,00:00.0
"970,298,439",VTS,07:00.0,31:00.0,,1,-74.00764,40.72501,-73.96085,40.769815,1,5.92,21.5,0.5,0.5,0,0,,,22.5,CSH,,,,yellow,,,,40,32,,1805,37,1,Manhattan,3700,1003700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,1042,128,1,Manhattan,12800,1012800,I,MN40,Upper East Side-Carnegie Hill,3805,00:00.0
"973,970,959",VTS,07:00.0,33:00.0,,2,-73.78985,40.64349,-73.971375,40.755022,1,17.32,52,0,0.5,8,5.33,,,65.83,CRD,,,,yellow,,,,40,32,,2056,716,4,Queens,71600,4071600,I,QN98,Airport,4105,1250,92,1,Manhattan,9200,1009200,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"973,977,227",VTS,07:00.0,23:00.0,,1,-74.006628,40.708405,-73.992642,40.733795,1,2.65,12,0.5,0.5,0,0,,,13,CSH,,,,yellow,,,,40,32,,1036,15.02,1,Manhattan,1502,1001502,I,MN25,Battery Park City-Lower Manhattan,3810,969,61,1,Manhattan,6100,1006100,I,MN23,West Village,3810,00:00.0
"973,956,508",CMT,07:17.0,20:17.0,N,1,-73.991271,40.770491,-74.00411,40.731533,1,3.3,12.5,0.5,0.5,2.7,0,,,16.2,CRD,,,,yellow,,,,40,32,,903,135,1,Manhattan,13500,1013500,E,MN15,Clinton,3807,1316,67,1,Manhattan,6700,1006700,I,MN23,West Village,3810,00:00.0
"973,979,721",CMT,07:29.0,24:52.0,N,1,-74.00156,40.746266,-73.991545,40.723761,2,2.2,12.5,0.5,0.5,0,0,,,13.5,CSH,,,,yellow,,,,40,32,,1393,93,1,Manhattan,9300,1009300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1473,36.01,1,Manhattan,3601,1003601,E,MN27,Chinatown,3809,00:00.0
"973,738,509",CMT,07:37.0,18:28.0,N,1,-73.949633,40.781368,-73.977184,40.751708,2,2.8,10.5,0.5,0.5,0,0,,,11.5,CSH,,,,yellow,,,,40,32,,31,154,1,Manhattan,15400,1015400,I,MN32,Yorkville,3805,1413,80,1,Manhattan,8000,1008000,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"973,745,499",VTS,08:00.0,30:00.0,,1,-74.002768,40.736402,-73.9452,40.790695,1,5.61,19.5,0.5,0.5,4,0,,,24.5,CRD,,,,yellow,,,,40,32,,1358,77,1,Manhattan,7700,1007700,I,MN23,West Village,3810,1318,170,1,Manhattan,17000,1017000,E,MN33,East Harlem South,3804,00:00.0
"970,292,340",VTS,08:00.0,14:00.0,,1,-74.006817,40.735552,-74.005177,40.728975,6,0.7,5.5,0.5,0.5,0,0,,,6.5,CSH,,,,yellow,,,,40,32,,1430,75,1,Manhattan,7500,1007500,I,MN23,West Village,3810,1316,67,1,Manhattan,6700,1006700,I,MN23,West Village,3810,00:00.0
"973,980,957",VTS,08:00.0,13:00.0,,1,-73.952145,40.769115,-73.97857,40.772297,4,1.85,7.5,0.5,0.5,0,0,,,8.5,CSH,,,,yellow,,,,40,32,,1953,132,1,Manhattan,13200,1013200,I,MN31,Lenox Hill-Roosevelt Island,3805,1835,143,1,Manhattan,14300,1014300,I,MN99,park-cemetery-etc-Manhattan,3806,00:00.0
"973,975,031",CMT,08:06.0,16:38.0,N,1,,,,,3,1.6,8,0.5,0.5,2.25,0,,,11.25,CRD,,,,yellow,,,,40,32,,,,,,,,,,,,,,,,,,,,,,00:00.0
"970,280,657",CMT,08:10.0,33:36.0,N,1,-73.960877,40.799224,-74.008063,40.712919,4,6.8,22.5,0.5,0.5,0,0,,,23.5,CSH,,,,yellow,,,,40,32,,1902,193,1,Manhattan,19300,1019300,E,MN09,Morningside Heights,3802,2095,21,1,Manhattan,2100,1002100,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"970,294,200",VTS,09:00.0,16:00.0,,1,-74.009422,40.738227,-74.00423,40.721807,1,1.59,7,0.5,0.5,0,0,,,8,CSH,,,,yellow,,,,40,32,,1359,79,1,Manhattan,7900,1007900,I,MN23,West Village,3810,1808,47,1,Manhattan,4700,1004700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"970,290,586",CMT,09:52.0,13:35.0,N,1,-73.985015,40.742282,-73.994622,40.729411,2,1.1,5.5,0.5,0.5,0,0,,,6.5,CSH,,,,yellow,,,,40,32,,934,56,1,Manhattan,5600,1005600,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,931,59,1,Manhattan,5900,1005900,I,MN23,West Village,3810,00:00.0
"973,974,943",CMT,09:57.0,18:06.0,N,1,-73.989717,40.725539,-73.97799,40.725342,2,0.9,7,0.5,0.5,2,0,,,10,CRD,,,,yellow,,,,40,32,,1470,38,1,Manhattan,3800,1003800,I,MN22,East Village,3809,2157,28,1,Manhattan,2800,1002800,E,MN28,Lower East Side,3809,00:00.0
"973,744,663",CMT,01:00.0,16:19.0,N,1,-73.989915,40.735381,-73.8655,40.736088,1,7.9,24,0.5,0.5,0,5.33,,,30.33,CSH,,,,yellow,,,,32,17,,2037,52,1,Manhattan,5200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1219,455,4,Queens,45500,4045500,E,QN25,Corona,4107,00:00.0
"970,293,385",VTS,01:00.0,07:00.0,,1,-73.98862,40.727152,-73.991882,40.718257,1,0.82,6,0.5,0.5,0,0,,,7,CSH,,,,yellow,,,,32,17,,1470,38,1,Manhattan,3800,1003800,I,MN22,East Village,3809,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,00:00.0
"973,741,056",VTS,02:00.0,04:00.0,,1,-73.94804,40.778687,-73.954545,40.774732,1,0.6,4,0.5,0.5,0,0,,,5,CSH,,,,yellow,,,,32,17,,1536,144.02,1,Manhattan,14402,1014402,I,MN32,Yorkville,3805,2048,138,1,Manhattan,13800,1013800,I,MN32,Yorkville,3805,00:00.0
"973,971,989",VTS,02:00.0,04:00.0,,1,-73.991055,40.733275,-73.99327,40.729382,1,0.3,3,0.5,0.5,0.7,0,,,4.7,CRD,,,,yellow,,,,32,17,,969,61,1,Manhattan,6100,1006100,I,MN23,West Village,3810,1472,57,1,Manhattan,5700,1005700,I,MN23,West Village,3810,00:00.0
"970,313,766",CMT,02:10.0,12:02.0,N,1,-73.909169,40.766802,-73.95056,40.712517,1,6,18.5,0.5,0.5,1.95,0,,,21.45,CRD,,,,yellow,,,,32,17,,1513,141,4,Queens,14100,4014100,E,QN70,Astoria,4101,1051,513,3,Brooklyn,51300,3051300,E,BK73,North Side-South Side,4001,00:00.0
"970,307,859",CMT,02:23.0,23:40.0,N,1,-73.997827,40.745063,-73.941384,40.725967,1,6.2,21.5,0.5,0.5,4.5,0,,,27,CRD,,,,yellow,,,,32,17,,1156,91,1,Manhattan,9100,1009100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1348,589,3,Brooklyn,58900,3058900,I,BK76,Greenpoint,4001,00:00.0
"970,305,685",VTS,03:00.0,09:00.0,,1,-73.991362,40.745272,-73.964405,40.758022,6,2.36,8.5,0.5,0.5,1.8,0,,,11.3,CRD,,,,yellow,,,,32,17,,1155,95,1,Manhattan,9500,1009500,I,MN17,Midtown-Midtown South,3807,923,108,1,Manhattan,10800,1010800,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"973,944,747",CMT,03:56.0,07:11.0,N,1,-73.982011,40.736579,-73.979374,40.727677,1,0.8,5,0.5,0.5,1.2,0,,,7.2,CRD,,,,yellow,,,,32,17,,922,64,1,Manhattan,6400,1006400,I,MN21,Gramercy,3808,2146,34,1,Manhattan,3400,1003400,I,MN22,East Village,3809,00:00.0
"973,948,445",CMT,04:39.0,10:33.0,N,1,-73.989584,40.769731,-73.977508,40.753553,1,1.7,7.5,0.5,0.5,1,0,,,9.5,CRD,,,,yellow,,,,32,17,,903,135,1,Manhattan,13500,1013500,E,MN15,Clinton,3807,1250,92,1,Manhattan,9200,1009200,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"970,321,462",CMT,04:50.0,18:12.0,N,1,-73.958929,40.815074,-73.940212,40.827014,2,2,11,0.5,0.5,2.4,0,,,14.4,CRD,,,,yellow,,,,32,17,,1325,211,1,Manhattan,21100,1021100,E,MN09,Morningside Heights,3802,1128,235.01,1,Manhattan,23501,1023501,E,MN04,Hamilton Heights,3802,00:00.0
"970,267,714",CMT,04:59.0,26:27.0,N,1,-73.987412,40.724387,-73.976157,40.7858,1,5.4,20,0.5,0.5,0,0,,,21,CSH,,,,yellow,,,,32,17,,930,30.02,1,Manhattan,3002,1003002,E,MN22,East Village,3809,904,169,1,Manhattan,16900,1016900,I,MN12,Upper West Side,3806,00:00.0
"973,951,423",VTS,05:00.0,24:00.0,,1,-73.97536,40.741987,-73.961622,40.801235,5,5.27,18.5,0.5,0.5,2,0,,,21.5,CRD,,,,yellow,,,,32,17,,1526,70,1,Manhattan,7000,1007000,I,MN20,Murray Hill-Kips Bay,3808,1902,193,1,Manhattan,19300,1019300,E,MN09,Morningside Heights,3802,00:00.0
"973,961,159",VTS,05:00.0,19:00.0,,1,-74.009052,40.72612,-73.968277,40.69033,6,3.93,14.5,0.5,0.5,0,0,,,15.5,CSH,,,,yellow,,,,32,17,,1805,37,1,Manhattan,3700,1003700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,107,195,3,Brooklyn,19500,3019500,E,BK69,Clinton Hill,4004,00:00.0
"970,283,576",CMT,05:13.0,17:11.0,N,1,-73.986799,40.766447,-73.983492,40.734935,1,2.8,11.5,0.5,0.5,2.5,0,,,15,CRD,,,,yellow,,,,32,17,,970,139,1,Manhattan,13900,1013900,I,MN15,Clinton,3807,1076,48,1,Manhattan,4800,1004800,I,MN21,Gramercy,3808,00:00.0
"970,291,364",CMT,05:36.0,17:36.0,N,1,-73.947525,40.783619,-73.99426,40.759999,1,4,13.5,0.5,0.5,2.9,0,,,17.4,CRD,,,,yellow,,,,32,17,,32,156.01,1,Manhattan,15601,1015601,I,MN32,Yorkville,3805,1163,121,1,Manhattan,12100,1012100,E,MN15,Clinton,3807,00:00.0
"970,280,463",CMT,06:03.0,15:13.0,N,1,-73.985412,40.7629,-73.952632,40.772407,1,2.5,10,0.5,0.5,0,0,,,11,CSH,,,,yellow,,,,32,17,,1283,131,1,Manhattan,13100,1013100,I,MN17,Midtown-Midtown South,3807,2047,136,1,Manhattan,13600,1013600,I,MN32,Yorkville,3805,00:00.0
"973,976,929",CMT,06:11.0,23:51.0,N,1,-73.951506,40.773954,-73.945571,40.827998,1,5.7,19,0.5,0.5,0,0,,,20,CSH,,,,yellow,,,,32,17,,2047,136,1,Manhattan,13600,1013600,I,MN32,Yorkville,3805,909,231,1,Manhattan,23100,1023100,E,MN04,Hamilton Heights,3802,00:00.0
"970,285,610",CMT,06:39.0,14:36.0,N,1,-73.984152,40.725138,-73.97005,40.751182,1,2.2,9,0.5,0.5,1,0,,,11,CRD,,,,yellow,,,,32,17,,10,32,1,Manhattan,3200,1003200,I,MN22,East Village,3809,1432,90,1,Manhattan,9000,1009000,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"970,322,734",CMT,06:41.0,26:28.0,N,1,-74.007652,40.705348,-73.976389,40.777074,1,7.4,23.5,0.5,0.5,2.5,0,,,27,CRD,,,,yellow,,,,32,17,,1791,7,1,Manhattan,700,1000700,I,MN25,Battery Park City-Lower Manhattan,3810,1301,157,1,Manhattan,15700,1015700,I,MN14,Lincoln Square,3806,00:00.0
"970,271,723",CMT,06:49.0,13:13.0,N,1,-73.992061,40.749091,-74.004225,40.721883,1,2.1,8.5,0.5,0.5,1.5,0,,,11,CRD,,,,yellow,,,,32,17,,899,101,1,Manhattan,10100,1010100,I,MN17,Midtown-Midtown South,3807,1808,47,1,Manhattan,4700,1004700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"970,315,303",CMT,06:50.0,25:47.0,N,1,-74.004559,40.734176,-73.958047,40.809755,2,6.7,22,0.5,0.5,4.6,0,,,27.6,CRD,,,,yellow,,,,32,17,,1443,73,1,Manhattan,7300,1007300,I,MN23,West Village,3810,1329,207.01,1,Manhattan,20701,1020701,E,MN09,Morningside Heights,3802,00:00.0
"973,965,793",CMT,06:55.0,20:22.0,N,1,-74.004215,40.7519,-74.009464,40.708542,1,3.7,13,0.5,0.5,0,0,,,14,CSH,,,,yellow,,,,32,17,,2098,99,1,Manhattan,9900,1009900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1791,7,1,Manhattan,700,1000700,I,MN25,Battery Park City-Lower Manhattan,3810,00:00.0
"970,321,164",CMT,07:15.0,11:31.0,N,1,-74.003572,40.748418,-73.985943,40.76718,1,1.7,6.5,0.5,0.5,1.85,0,,,9.35,CRD,,,,yellow,,,,32,17,,1393,93,1,Manhattan,9300,1009300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,970,139,1,Manhattan,13900,1013900,I,MN15,Clinton,3807,00:00.0
"973,972,880",VTS,08:00.0,17:00.0,,1,-73.992237,40.715327,-73.98393,40.743955,5,2.43,9.5,0.5,0.5,2,0,,,12.5,CRD,,,,yellow,,,,32,17,,953,16,1,Manhattan,1600,1001600,E,MN27,Chinatown,3809,1667,74,1,Manhattan,7400,1007400,I,MN17,Midtown-Midtown South,3807,00:00.0
"973,957,083",CMT,08:05.0,31:31.0,N,1,-74.00185,40.73513,-73.941945,40.687891,1,5.6,21,0.5,0.5,0,0,,,22,CSH,,,,yellow,,,,32,17,,1443,73,1,Manhattan,7300,1007300,I,MN23,West Village,3810,1423,265,3,Brooklyn,26500,3026500,E,BK75,Bedford,4003,00:00.0
"970,309,371",VTS,09:00.0,12:00.0,,1,-73.954375,40.774162,-73.96594,40.762125,4,1.17,5,0.5,0.5,0,0,,,6,CSH,,,,yellow,,,,32,17,,2048,138,1,Manhattan,13800,1013800,I,MN32,Yorkville,3805,1757,110,1,Manhattan,11000,1011000,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"973,968,478",CMT,09:44.0,14:31.0,N,1,-73.965524,40.790727,-73.978845,40.772606,3,1.4,7,0.5,0.5,0,0,,,8,CSH,,,,yellow,,,,32,17,,1304,181,1,Manhattan,18100,1018100,I,MN12,Upper West Side,3806,30,153,1,Manhattan,15300,1015300,I,MN14,Lincoln Square,3806,00:00.0
"973,735,292",VTS,00:00.0,09:00.0,,1,-73.935065,40.696937,-73.94686,40.72271,1,2.06,9,0.5,0.5,1,0,,,11,CRD,,,,yellow,,,,29,13,,2092,393,3,Brooklyn,39300,3039300,E,BK78,Bushwick South,4002,242,499,3,Brooklyn,49900,3049900,E,BK76,Greenpoint,4001,00:00.0
"970,273,498",VTS,01:00.0,25:00.0,,1,-73.987575,40.755125,-73.72486,40.768327,1,16.22,44.5,0.5,0.5,10.07,5.33,,,60.9,CRD,,,,yellow,,,,29,13,,21,113,1,Manhattan,11300,1011300,I,MN17,Midtown-Midtown South,3807,,,,,,,,,,,00:00.0
"973,972,016",CMT,01:14.0,31:37.0,N,2,-73.787721,40.641662,-74.007252,40.733948,1,19.7,52,0,0.5,13.12,0,,,65.62,CRD,,,,yellow,,,,29,13,,2056,716,4,Queens,71600,4071600,I,QN98,Airport,4105,1430,75,1,Manhattan,7500,1007500,I,MN23,West Village,3810,00:00.0
"973,741,934",VTS,02:00.0,28:00.0,,2,-73.77674,40.645305,-73.9665,40.756042,2,17.59,52,0,0.5,9,5.33,,,66.83,CRD,,,,yellow,,,,29,13,,2056,716,4,Queens,71600,4071600,I,QN98,Airport,4105,14,98,1,Manhattan,9800,1009800,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"973,945,468",CMT,02:19.0,18:01.0,N,1,-73.999752,40.728685,-73.976603,40.762449,1,3.4,14,0.5,0.5,2,0,,,17,CRD,,,,yellow,,,,29,13,,1317,65,1,Manhattan,6500,1006500,I,MN23,West Village,3810,17,104,1,Manhattan,10400,1010400,I,MN17,Midtown-Midtown South,3807,00:00.0
"970,309,513",VTS,03:00.0,04:00.0,,1,-74.010722,40.703405,-74.008202,40.703802,1,0.25,3,0.5,0.5,0,0,,,4,CSH,,,,yellow,,,,29,13,,1792,9,1,Manhattan,900,1000900,I,MN25,Battery Park City-Lower Manhattan,3810,1791,7,1,Manhattan,700,1000700,I,MN25,Battery Park City-Lower Manhattan,3810,00:00.0
"973,949,883",CMT,03:08.0,17:49.0,N,1,-73.952302,40.777401,-73.997334,40.721429,1,6.1,19.5,0.5,0.5,4.1,0,,,24.6,CRD,,,,yellow,,,,29,13,,26,146.01,1,Manhattan,14601,1014601,I,MN32,Yorkville,3805,1476,41,1,Manhattan,4100,1004100,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"970,307,000",CMT,03:32.0,07:41.0,Y,1,-73.985396,40.756831,-73.97787,40.754075,1,0.5,4.5,0.5,0.5,0,0,,,5.5,CSH,,,,yellow,,,,29,13,,901,119,1,Manhattan,11900,1011900,E,MN17,Midtown-Midtown South,3807,1249,94,1,Manhattan,9400,1009400,E,MN17,Midtown-Midtown South,3807,00:00.0
"973,736,507",VTS,05:00.0,11:00.0,,1,-73.961362,40.714437,-73.984998,40.736277,1,1.23,6.5,0.5,0.5,0,0,,,7.5,CSH,,,,yellow,,,,29,13,,885,551,3,Brooklyn,55100,3055100,E,BK73,North Side-South Side,4001,1076,48,1,Manhattan,4800,1004800,I,MN21,Gramercy,3808,00:00.0
"973,949,887",CMT,05:29.0,20:00.0,N,1,-73.972956,40.759216,-73.997242,40.721432,1,3.3,13.5,0.5,0.5,2.9,0,,,17.4,CRD,,,,yellow,,,,29,13,,16,102,1,Manhattan,10200,1010200,I,MN17,Midtown-Midtown South,3807,1476,41,1,Manhattan,4100,1004100,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"970,308,327",CMT,05:39.0,15:12.0,N,1,-73.981963,40.771252,-73.970793,40.75169,1,1.8,8.5,0.5,0.5,0,0,,,9.5,CSH,,,,yellow,,,,29,13,,1347,149,1,Manhattan,14900,1014900,I,MN14,Lincoln Square,3806,1432,90,1,Manhattan,9000,1009000,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"973,942,600",CMT,05:48.0,10:09.0,N,1,-73.958286,40.717407,-73.955243,40.733066,1,1.2,6,0.5,0.5,0,0,,,7,CSH,,,,yellow,,,,29,13,,267,553,3,Brooklyn,55300,3055300,E,BK73,North Side-South Side,4001,1622,563,3,Brooklyn,56300,3056300,E,BK76,Greenpoint,4001,00:00.0
"970,272,453",CMT,05:55.0,39:00.0,N,2,-73.788285,40.64157,-73.980409,40.783345,1,21,52,0,0.5,11.56,5.33,,,69.39,CRD,,,,yellow,,,,29,13,,2056,716,4,Queens,71600,4071600,I,QN98,Airport,4105,1945,167,1,Manhattan,16700,1016700,I,MN12,Upper West Side,3806,00:00.0
"973,954,568",CMT,06:14.0,19:04.0,N,1,-73.984859,40.757586,-73.987792,40.722569,1,3.3,13,0.5,0.5,3.5,0,,,17.5,CRD,,,,yellow,,,,29,13,,901,119,1,Manhattan,11900,1011900,E,MN17,Midtown-Midtown South,3807,929,30.01,1,Manhattan,3001,1003001,E,MN27,Chinatown,3809,00:00.0
"973,733,385",CMT,06:55.0,34:03.0,N,1,-73.963797,40.764794,-73.844908,40.840988,2,9.4,29.5,0.5,0.5,6.1,0,,,36.6,CRD,,,,yellow,,,,29,13,,1974,118,1,Manhattan,11800,1011800,I,MN31,Lenox Hill-Roosevelt Island,3805,2038,200,2,Bronx,20000,2020000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,00:00.0
"973,943,820",VTS,07:00.0,17:00.0,,1,-73.97149,40.781802,-73.962845,40.754902,1,2.91,11.5,0.5,0.5,0,0,,,12.5,CSH,,,,yellow,,,,29,13,,1835,143,1,Manhattan,14300,1014300,I,MN99,park-cemetery-etc-Manhattan,3806,1896,86.03,1,Manhattan,8603,1008603,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"973,980,544",VTS,08:00.0,18:00.0,,1,-73.979237,40.752312,-73.988625,40.774917,1,2.5,10.5,0.5,0.5,2,0,,,13.5,CRD,,,,yellow,,,,29,13,,1885,82,1,Manhattan,8200,1008200,I,MN20,Murray Hill-Kips Bay,3808,1741,151,1,Manhattan,15100,1015100,E,MN14,Lincoln Square,3806,00:00.0
"970,286,965",VTS,09:00.0,10:00.0,,1,-74.00688,40.719522,-74.01205,40.716847,1,0.5,3.5,0.5,0.5,0,0,,,4.5,CSH,,,,yellow,,,,29,13,,1807,33,1,Manhattan,3300,1003300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,1806,39,1,Manhattan,3900,1003900,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"970,289,738",VTS,09:00.0,23:00.0,,1,-73.966375,40.761412,-73.910812,40.76411,2,3.86,14.5,0.5,0.5,0,0,,,15.5,CSH,,,,yellow,,,,29,13,,923,108,1,Manhattan,10800,1010800,I,MN19,Turtle Bay-East Midtown,3808,583,147,4,Queens,14700,4014700,I,QN70,Astoria,4101,00:00.0
"970,278,186",CMT,09:28.0,24:53.0,Y,1,-73.986529,40.750876,-74.004284,40.710097,3,5,17,0.5,0.5,0,0,,,18,CSH,,,,yellow,,,,29,13,,2001,84,1,Manhattan,8400,1008400,I,MN17,Midtown-Midtown South,3807,1435,15.01,1,Manhattan,1501,1001501,I,MN25,Battery Park City-Lower Manhattan,3810,00:00.0
"970,310,483",CMT,09:35.0,17:50.0,N,1,-73.990029,40.729547,-73.986538,40.751458,1,1.9,8.5,0.5,0.5,0,0,,,9.5,CSH,,,,yellow,,,,29,13,,968,42,1,Manhattan,4200,1004200,I,MN22,East Village,3809,2001,84,1,Manhattan,8400,1008400,I,MN17,Midtown-Midtown South,3807,00:00.0
